Time,Data,Condition,Current,Label
2025-11-12 16:23:54.310,19.0,None,interval2,None
2025-11-12 16:23:54.710,20.0,None,interval2,None
2025-11-12 16:23:55.232,19.0,None,interval2,None
2025-11-12 16:23:55.743,18.0,None,interval2,None
2025-11-12 16:23:56.259,18.0,None,interval2,None
2025-11-12 16:23:56.668,18.0,None,interval2,None
2025-11-12 16:23:57.634,16.0,None,interval2,None
2025-11-12 16:23:58.316,17.0,None,interval2,None
2025-11-12 16:23:58.697,16.0,None,interval2,None
2025-11-12 16:23:59.268,14.0,None,interval2,None
2025-11-12 16:23:59.824,16.0,None,interval2,None
2025-11-12 16:24:00.377,6.0,None,interval2,None
2025-11-12 16:24:00.880,9.0,None,interval2,None
2025-11-12 16:24:02.351,4.0,None,interval2,None
2025-11-12 16:24:03.414,2.0,None,interval2,None
2025-11-12 16:24:03.827,1.0,None,interval2,None
2025-11-12 16:24:04.468,3.0,None,interval2,None
2025-11-12 16:24:05.430,1.0,None,interval2,None
2025-11-12 16:24:05.871,1.0,None,interval2,None
2025-11-12 16:24:06.900,0.0,None,interval2,None
2025-11-12 16:24:07.526,0.0,None,interval2,None
2025-11-12 16:24:08.539,1.0,None,interval2,None
2025-11-12 16:24:08.943,4.0,None,interval2,None
2025-11-12 16:24:09.999,8.0,None,interval2,None
2025-11-12 16:24:10.560,6.0,None,interval2,None
2025-11-12 16:24:11.620,6.0,None,interval2,None
2025-11-12 16:24:12.035,6.0,None,interval2,None
2025-11-12 16:24:12.547,4.0,None,interval2,None
2025-11-12 16:24:13.065,5.0,None,interval2,None
2025-11-12 16:24:13.581,6.0,None,interval2,None
2025-11-12 16:24:13.917,7.0,None,interval2,None
2025-11-12 16:24:14.596,6.0,None,interval2,None
2025-11-12 16:24:14.944,6.0,None,interval2,None
2025-11-12 16:24:15.627,7.0,None,interval2,None
2025-11-12 16:24:16.040,6.0,None,interval2,None
2025-11-12 16:24:16.656,6.0,None,interval2,None
2025-11-12 16:24:17.004,6.0,None,interval2,None
2025-11-12 16:24:17.605,6.0,None,interval2,None
2025-11-12 16:24:18.048,6.0,None,interval2,None
2025-11-12 16:24:18.724,6.0,None,interval2,None
2025-11-12 16:24:19.141,6.0,None,interval2,None
2025-11-12 16:24:19.701,5.0,None,interval2,None
2025-11-12 16:24:20.157,6.0,None,interval2,None
2025-11-12 16:24:20.775,5.0,None,interval2,None
2025-11-12 16:24:21.144,6.0,None,interval2,None
2025-11-12 16:24:21.788,6.0,None,interval2,None
2025-11-12 16:24:22.255,3.0,None,interval2,None
2025-11-12 16:24:22.731,1.0,None,interval2,None
2025-11-12 16:24:23.196,1.0,None,interval2,None
2025-11-12 16:24:23.803,2.0,None,interval2,None
2025-11-12 16:24:24.229,1.0,None,interval2,None
2025-11-12 16:24:24.809,1.0,None,interval2,None
2025-11-12 16:24:25.883,2.0,None,interval2,None
2025-11-12 16:24:26.303,1.0,None,interval2,None
2025-11-12 16:24:26.857,2.0,None,interval2,None
2025-11-12 16:24:27.321,2.0,None,interval2,None
2025-11-12 16:24:27.965,2.0,None,interval2,None
2025-11-12 16:24:29.372,18.0,None,interval2,None
2025-11-12 16:24:29.870,16.0,None,interval2,None
2025-11-12 16:24:30.441,8.0,None,interval2,None
2025-11-12 16:24:30.954,2.0,None,interval2,None
2025-11-12 16:24:31.957,2.0,None,interval2,None
2025-11-12 16:24:32.365,1.0,None,interval2,None
