Time,Data,Condition,Current,Label
2025-11-12 16:21:08.441,33.3,None,baseline,None
2025-11-12 16:21:08.595,33.3,None,baseline,None
2025-11-12 16:21:08.775,33.3,None,baseline,None
2025-11-12 16:21:08.866,33.3,None,baseline,None
2025-11-12 16:21:09.053,33.3,None,baseline,None
2025-11-12 16:21:09.128,33.3,None,baseline,None
2025-11-12 16:21:09.283,33.3,None,baseline,None
2025-11-12 16:21:09.403,33.3,None,baseline,None
2025-11-12 16:21:09.580,33.3,None,baseline,None
2025-11-12 16:21:09.705,33.3,None,baseline,None
2025-11-12 16:21:09.811,33.3,None,baseline,None
2025-11-12 16:21:10.017,33.3,None,baseline,None
2025-11-12 16:21:10.072,33.3,None,music1,None
2025-11-12 16:21:10.234,33.3,None,music1,None
2025-11-12 16:21:10.315,33.3,None,music1,None
2025-11-12 16:21:10.516,33.3,None,music1,None
2025-11-12 16:21:10.660,33.3,None,music1,None
2025-11-12 16:21:10.763,33.3,None,music1,None
2025-11-12 16:21:10.916,33.3,None,music1,None
2025-11-12 16:21:11.030,33.3,None,music1,None
2025-11-12 16:21:11.255,33.3,None,music1,None
2025-11-12 16:21:11.340,33.3,None,music1,None
2025-11-12 16:21:11.506,33.3,None,music1,None
2025-11-12 16:21:11.632,33.3,None,music1,None
2025-11-12 16:21:11.862,33.3,None,music1,None
2025-11-12 16:21:11.880,33.3,None,music1,None
2025-11-12 16:21:11.944,33.3,None,music1,None
2025-11-12 16:21:12.126,33.3,None,music1,None
2025-11-12 16:21:12.233,33.3,None,music1,None
2025-11-12 16:21:12.364,33.3,None,music1,None
2025-11-12 16:21:12.556,33.3,None,music1,None
2025-11-12 16:21:12.643,33.3,None,music1,None
2025-11-12 16:21:12.837,33.3,None,music1,None
2025-11-12 16:21:12.999,33.3,None,music1,None
2025-11-12 16:21:13.164,33.3,None,music1,None
2025-11-12 16:21:13.169,33.3,None,music1,None
2025-11-12 16:21:13.311,33.3,None,music1,None
2025-11-12 16:21:13.499,33.3,None,music1,None
2025-11-12 16:21:13.561,33.3,None,music1,None
2025-11-12 16:21:13.779,33.3,None,music1,None
2025-11-12 16:21:13.980,33.3,None,music1,None
2025-11-12 16:21:13.980,33.3,None,music1,None
2025-11-12 16:21:14.086,33.3,None,music1,None
2025-11-12 16:21:14.278,33.3,None,music1,None
